        numOfIt             y1             y2             tk
           2351       0.749379       0.290517       0.753262
           2352       0.749549       0.290918        0.75351
           2353        0.74972        0.29132       0.753757
           2354        0.74989       0.291722       0.754004
           2355       0.750061       0.292124       0.754251
           2356       0.750231       0.292526       0.754498
           2357       0.750401       0.292927       0.754745
           2358       0.750571       0.293329       0.754993
           2359       0.750741       0.293731        0.75524
           2360       0.750911       0.294133       0.755487
           2361        0.75108       0.294534       0.755734
           2362        0.75125       0.294936       0.755981
           2363        0.75142       0.295338       0.756228
           2364       0.751589        0.29574       0.756476
